epci;sg;cage65;cl_age65;pop;P;T;Ti;Tp;Td
248300543;2020-12-25-2020-12-31;[00-65);64;325024,53;513,35;10395,41;157,94;4,94;3198,35
248300543;2020-12-26-2021-01-01;[00-65);64;325024,53;513,00;10156,00;157,83;5,05;3124,69
248300543;2020-12-27-2021-01-02;[00-65);64;325024,53;549,00;10300,00;168,91;5,33;3168,99
248300543;2020-12-28-2021-01-03;[00-65);64;325024,53;556,00;10360,00;171,06;5,37;3187,45
248300543;2020-12-29-2021-01-04;[00-65);64;325024,53;612,00;10413,00;188,29;5,88;3203,76
248300543;2020-12-30-2021-01-05;[00-65);64;325024,53;626,00;10387,00;192,60;6,03;3195,76
248300543;2020-12-31-2021-01-06;[00-65);64;325024,53;645,00;10083,00;198,45;6,40;3102,23
248300543;2021-01-01-2021-01-07;[00-65);64;325024,53;662,00;10285,00;203,68;6,44;3164,38
248300543;2021-01-02-2021-01-08;[00-65);64;325024,53;770,00;12276,00;236,91;6,27;3776,95
248300543;2021-01-03-2021-01-09;[00-65);64;325024,53;726,00;12034,00;223,37;6,03;3702,49
248300543;2021-01-04-2021-01-10;[00-65);64;325024,53;727,00;11978,00;223,68;6,07;3685,26
248300543;2021-01-05-2021-01-11;[00-65);64;325024,53;706,00;11850,00;217,21;5,96;3645,88
248300543;2021-01-06-2021-01-12;[00-65);64;325024,53;700,00;12084,00;215,37;5,79;3717,87
248300543;2021-01-07-2021-01-13;[00-65);64;325024,53;701,00;12335,00;215,68;5,68;3795,10
248300543;2021-01-08-2021-01-14;[00-65);64;325024,53;762,00;12702,00;234,44;6,00;3908,01
248300543;2021-01-09-2021-01-15;[00-65);64;325024,53;775,00;12515,00;238,44;6,19;3850,48
248300543;2021-01-10-2021-01-16;[00-65);64;325024,53;817,00;12815,00;251,37;6,38;3942,78
248300543;2021-01-11-2021-01-17;[00-65);64;325024,53;812,00;12834,00;249,83;6,33;3948,62
248300543;2021-01-12-2021-01-18;[00-65);64;325024,53;862,00;13196,00;265,21;6,53;4060,00
248300543;2021-01-13-2021-01-19;[00-65);64;325024,53;920,00;13582,00;283,06;6,77;4178,76
248300543;2021-01-14-2021-01-20;[00-65);64;325024,53;942,00;13864,00;289,82;6,79;4265,52
248300543;2021-01-15-2021-01-21;[00-65);64;325024,53;951,00;14121,00;292,59;6,73;4344,60
248300543;2021-01-16-2021-01-22;[00-65);64;325024,53;953,00;14452,00;293,21;6,59;4446,43
248300543;2021-01-17-2021-01-23;[00-65);64;325024,53;976,00;14525,00;300,29;6,72;4468,89
248300543;2021-01-18-2021-01-24;[00-65);64;325024,53;976,00;14538,00;300,29;6,71;4472,89
248300543;2021-01-19-2021-01-25;[00-65);64;325024,53;979,00;14398,00;301,21;6,80;4429,82
248300543;2021-01-20-2021-01-26;[00-65);64;325024,53;939,00;14330,00;288,90;6,55;4408,90
248300543;2021-01-21-2021-01-27;[00-65);64;325024,53;913,00;14302,00;280,90;6,38;4400,28
248300543;2021-01-22-2021-01-28;[00-65);64;325024,53;890,00;14370,00;273,83;6,19;4421,20
248300543;2021-01-23-2021-01-29;[00-65);64;325024,53;867,00;14439,00;266,75;6,00;4442,43
248300543;2021-01-24-2021-01-30;[00-65);64;325024,53;827,00;14333,00;254,44;5,77;4409,82
248300543;2021-01-25-2021-01-31;[00-65);64;325024,53;824,00;14334,00;253,52;5,75;4410,13
248300543;2021-01-26-2021-02-01;[00-65);64;325024,53;757,00;13721,00;232,91;5,52;4221,53
248300543;2021-01-27-2021-02-02;[00-65);64;325024,53;749,00;14041,00;230,44;5,33;4319,98
248300543;2021-01-28-2021-02-03;[00-65);64;325024,53;743,00;13927,00;228,60;5,33;4284,91
248300543;2021-01-29-2021-02-04;[00-65);64;325024,53;722,00;13856,00;222,14;5,21;4263,06
248300543;2021-01-30-2021-02-05;[00-65);64;325024,53;729,00;13559,00;224,29;5,38;4171,69
248300543;2021-01-31-2021-02-06;[00-65);64;325024,53;721,00;13686,00;221,83;5,27;4210,76
248300543;2021-02-01-2021-02-07;[00-65);64;325024,53;720,00;13674,00;221,52;5,27;4207,07
248300543;2021-02-02-2021-02-08;[00-65);64;325024,53;670,00;13162,00;206,14;5,09;4049,54
248300543;2021-02-03-2021-02-09;[00-65);64;325024,53;624,00;12586,00;191,99;4,96;3872,32
248300543;2021-02-04-2021-02-10;[00-65);64;325024,53;577,00;12374,00;177,53;4,66;3807,10
248300543;2021-02-05-2021-02-11;[00-65);64;325024,53;552,00;12086,00;169,83;4,57;3718,49
248300543;2021-02-06-2021-02-12;[00-65);64;325024,53;513,00;11869,00;157,83;4,32;3651,72
248300543;2021-02-07-2021-02-13;[00-65);64;325024,53;498,00;11803,00;153,22;4,22;3631,42
248300543;2021-02-08-2021-02-14;[00-65);64;325024,53;497,00;11805,00;152,91;4,21;3632,03
248300543;2021-02-09-2021-02-15;[00-65);64;325024,53;527,00;11509,00;162,14;4,58;3540,96
248300543;2021-02-10-2021-02-16;[00-65);64;325024,53;521,00;11333,00;160,30;4,60;3486,81
248300543;2021-02-11-2021-02-17;[00-65);64;325024,53;541,00;11336,00;166,45;4,77;3487,74
248300543;2021-02-12-2021-02-18;[00-65);64;325024,53;520,00;11247,00;159,99;4,62;3460,35
248300543;2021-02-13-2021-02-19;[00-65);64;325024,53;533,00;11462,00;163,99;4,65;3526,50
248300543;2021-02-14-2021-02-20;[00-65);64;325024,53;565,00;11569,00;173,83;4,88;3559,42
248300543;2021-02-15-2021-02-21;[00-65);64;325024,53;567,00;11584,00;174,45;4,89;3564,04
248300543;2021-02-16-2021-02-22;[00-65);64;325024,53;579,00;11481,00;178,14;5,04;3532,35
248300543;2021-02-17-2021-02-23;[00-65);64;325024,53;590,00;11299,00;181,52;5,22;3476,35
248300543;2021-02-18-2021-02-24;[00-65);64;325024,53;614,00;11305,00;188,91;5,43;3478,20
248300543;2021-02-19-2021-02-25;[00-65);64;325024,53;644,00;11393,00;198,14;5,65;3505,27
248300543;2021-02-20-2021-02-26;[00-65);64;325024,53;655,00;11273,00;201,52;5,81;3468,35
248300543;2021-02-21-2021-02-27;[00-65);64;325024,53;651,00;11314,00;200,29;5,75;3480,97
248300543;2021-02-22-2021-02-28;[00-65);64;325024,53;654,00;11335,00;201,22;5,77;3487,43
248300543;2021-02-23-2021-03-01;[00-65);64;325024,53;633,00;10973,00;194,75;5,77;3376,05
248300543;2021-02-24-2021-03-02;[00-65);64;325024,53;628,00;10810,00;193,22;5,81;3325,90
248300543;2021-02-25-2021-03-03;[00-65);64;325024,53;627,00;10611,00;192,91;5,91;3264,68
248300543;2021-02-26-2021-03-04;[00-65);64;325024,53;627,00;10339,00;192,91;6,06;3180,99
248300543;2021-02-27-2021-03-05;[00-65);64;325024,53;623,00;10126,00;191,68;6,15;3115,46
248300543;2021-02-28-2021-03-06;[00-65);64;325024,53;624,00;10160,00;191,99;6,14;3125,92
248300543;2021-03-01-2021-03-07;[00-65);64;325024,53;624,00;10126,00;191,99;6,16;3115,46
248300543;2021-03-02-2021-03-08;[00-65);64;325024,53;631,00;9955,00;194,14;6,34;3062,85
248300543;2021-03-03-2021-03-09;[00-65);64;325024,53;652,00;10242,00;200,60;6,37;3151,15
248300543;2021-03-04-2021-03-10;[00-65);64;325024,53;633,00;10277,00;194,75;6,16;3161,92
248300543;2021-03-05-2021-03-11;[00-65);64;325024,53;653,00;10721,00;200,91;6,09;3298,52
248300543;2021-03-06-2021-03-12;[00-65);64;325024,53;683,00;10857,00;210,14;6,29;3340,36
248300543;2021-03-07-2021-03-13;[00-65);64;325024,53;672,00;10949,00;206,75;6,14;3368,67
248300543;2021-03-08-2021-03-14;[00-65);64;325024,53;675,00;10957,00;207,68;6,16;3371,13
248300543;2021-03-09-2021-03-15;[00-65);64;325024,53;743,00;11005,00;228,60;6,75;3385,90
248300543;2021-03-10-2021-03-16;[00-65);64;325024,53;787,00;11107,00;242,14;7,09;3417,28
248300543;2021-03-11-2021-03-17;[00-65);64;325024,53;821,00;11401,00;252,60;7,20;3507,74
248300543;2021-03-12-2021-03-18;[00-65);64;325024,53;837,00;11616,00;257,52;7,21;3573,88
248300543;2021-03-13-2021-03-19;[00-65);64;325024,53;859,00;12161,00;264,29;7,06;3741,56
248300543;2021-03-14-2021-03-20;[00-65);64;325024,53;897,00;12477,00;275,98;7,19;3838,79
248300543;2021-03-15-2021-03-21;[00-65);64;325024,53;899,00;12507,00;276,59;7,19;3848,02
248300543;2021-03-16-2021-03-22;[00-65);64;325024,53;968,00;12764,00;297,82;7,58;3927,09
248300543;2021-03-17-2021-03-23;[00-65);64;325024,53;1021,00;13454,00;314,13;7,59;4139,38
248300543;2021-03-18-2021-03-24;[00-65);64;325024,53;1127,00;14344,00;346,74;7,86;4413,21
248300543;2021-03-19-2021-03-25;[00-65);64;325024,53;1226,00;15293,00;377,20;8,02;4705,18
248300543;2021-03-20-2021-03-26;[00-65);64;325024,53;1311,00;16031,00;403,35;8,18;4932,24
248300543;2021-03-21-2021-03-27;[00-65);64;325024,53;1342,00;16415,00;412,89;8,18;5050,39
248300543;2021-03-22-2021-03-28;[00-65);64;325024,53;1347,00;16438,00;414,43;8,19;5057,46
248300543;2021-03-23-2021-03-29;[00-65);64;325024,53;1395,00;17374,00;429,20;8,03;5345,44
248300543;2021-03-24-2021-03-30;[00-65);64;325024,53;1426,00;18049,00;438,74;7,90;5553,12
248300543;2021-03-25-2021-03-31;[00-65);64;325024,53;1446,00;18426,00;444,89;7,85;5669,11
248300543;2021-03-26-2021-04-01;[00-65);64;325024,53;1488,19;19830,48;457,87;7,50;6101,22
248300543;2021-03-27-2021-04-02;[00-65);64;325024,53;1483,40;20161,52;456,40;7,36;6203,08
248300543;2021-03-28-2021-04-03;[00-65);64;325024,53;1517,83;20533,60;466,99;7,39;6317,55
248300543;2021-03-29-2021-04-04;[00-65);64;325024,53;1521,26;20603,02;468,04;7,38;6338,91
248300543;2021-03-30-2021-04-05;[00-65);64;325024,53;1222,99;17075,52;376,28;7,16;5253,61
248300543;2021-03-31-2021-04-06;[00-65);64;325024,53;1395,59;17010,03;429,38;8,20;5233,46
248300543;2021-04-01-2021-04-07;[00-65);64;325024,53;1360,64;16597,86;418,63;8,20;5106,65
248300543;2021-04-02-2021-04-08;[00-65);64;325024,53;1333,96;15479,85;410,42;8,62;4762,67
248300543;2021-04-03-2021-04-09;[00-65);64;325024,53;1312,98;14824,02;403,96;8,86;4560,89
248300543;2021-04-04-2021-04-10;[00-65);64;325024,53;1296,20;14353,62;398,80;9,03;4416,16
248300543;2021-04-05-2021-04-11;[00-65);64;325024,53;1292,16;14229,94;397,56;9,08;4378,11
248300543;2021-04-06-2021-04-12;[00-65);64;325024,53;1577,08;16332,04;485,22;9,66;5024,86
248300543;2021-04-07-2021-04-13;[00-65);64;325024,53;1380,73;14883,43;424,81;9,28;4579,17
248300543;2021-04-08-2021-04-14;[00-65);64;325024,53;1322,55;14186,72;406,91;9,32;4364,81
248300543;2021-04-09-2021-04-15;[00-65);64;325024,53;1267,47;13559,19;389,96;9,35;4171,74
248300543;2021-04-10-2021-04-16;[00-65);64;325024,53;1247,75;12877,43;383,89;9,69;3961,99
248300543;2021-04-11-2021-04-17;[00-65);64;325024,53;1195,23;12747,64;367,73;9,38;3922,06
248300543;2021-04-12-2021-04-18;[00-65);64;325024,53;1188,83;12745,43;365,77;9,33;3921,37
248300543;2021-04-13-2021-04-19;[00-65);64;325024,53;1121,62;12202,29;345,09;9,19;3754,27
248300543;2021-04-14-2021-04-20;[00-65);64;325024,53;1087,06;11811,71;334,45;9,20;3634,10
248300543;2021-04-15-2021-04-21;[00-65);64;325024,53;1097,39;11603,22;337,63;9,46;3569,95
248300543;2021-04-16-2021-04-22;[00-65);64;325024,53;1077,15;11500,96;331,40;9,37;3538,49
248300543;2021-04-17-2021-04-23;[00-65);64;325024,53;1058,38;11321,95;325,63;9,35;3483,42
248300543;2021-04-18-2021-04-24;[00-65);64;325024,53;1073,86;11394,87;330,39;9,42;3505,85
248300543;2021-04-19-2021-04-25;[00-65);64;325024,53;1085,86;11429,81;334,09;9,50;3516,60
248300543;2021-04-20-2021-04-26;[00-65);64;325024,53;1051,90;11024,79;323,64;9,54;3391,99
248300543;2021-04-21-2021-04-27;[00-65);64;325024,53;992,81;11070,88;305,46;8,97;3406,17
248300543;2021-04-22-2021-04-28;[00-65);64;325024,53;935,26;11125,59;287,75;8,41;3423,00
248300543;2021-04-23-2021-04-29;[00-65);64;325024,53;866,04;11390,27;266,45;7,60;3504,43
248300543;2021-04-24-2021-04-30;[00-65);64;325024,53;835,65;12441,84;257,10;6,72;3827,97
248300543;2021-04-25-2021-05-01;[00-65);64;325024,53;734,79;11544,80;226,07;6,36;3551,98
248300543;2021-04-26-2021-05-02;[00-65);64;325024,53;716,79;11567,20;220,53;6,20;3558,87
248300543;2021-04-27-2021-05-03;[00-65);64;325024,53;646,96;12024,66;199,05;5,38;3699,62
248300543;2021-04-28-2021-05-04;[00-65);64;325024,53;610,88;12657,11;187,95;4,83;3894,20
248300543;2021-04-29-2021-05-05;[00-65);64;325024,53;588,25;12738,58;180,99;4,62;3919,27
248300543;2021-04-30-2021-05-06;[00-65);64;325024,53;586,52;13366,97;180,46;4,39;4112,60
248300543;2021-05-01-2021-05-07;[00-65);64;325024,53;535,25;12909,77;164,68;4,15;3971,94
248300543;2021-05-02-2021-05-08;[00-65);64;325024,53;530,25;12997,23;163,14;4,08;3998,85
248300543;2021-05-03-2021-05-09;[00-65);64;325024,53;526,64;12934,79;162,03;4,07;3979,63
248300543;2021-05-04-2021-05-10;[00-65);64;325024,53;497,92;13350,09;153,19;3,73;4107,41
248300543;2021-05-05-2021-05-11;[00-65);64;325024,53;472,09;13539,84;145,25;3,49;4165,79
248300543;2021-05-06-2021-05-12;[00-65);64;325024,53;449,84;13933,17;138,40;3,23;4286,81
248300543;2021-05-07-2021-05-13;[00-65);64;325024,53;374,18;11805,61;115,12;3,17;3632,22
248300543;2021-05-08-2021-05-14;[00-65);64;325024,53;367,77;11158,67;113,15;3,30;3433,18
248300543;2021-05-09-2021-05-15;[00-65);64;325024,53;396,17;11988,85;121,89;3,30;3688,60
248300543;2021-05-10-2021-05-16;[00-65);64;325024,53;402,78;12062,18;123,92;3,34;3711,16
248300543;2021-05-11-2021-05-17;[00-65);64;325024,53;365,18;11267,97;112,35;3,24;3466,81
248300543;2021-05-12-2021-05-18;[00-65);64;325024,53;358,96;10697,29;110,44;3,36;3291,22
248300543;2021-05-13-2021-05-19;[00-65);64;325024,53;338,56;10290,58;104,17;3,29;3166,09
248300543;2021-05-14-2021-05-20;[00-65);64;325024,53;351,99;11785,71;108,30;2,99;3626,10
248300543;2021-05-15-2021-05-21;[00-65);64;325024,53;303,37;11588,44;93,34;2,62;3565,40
248300543;2021-05-16-2021-05-22;[00-65);64;325024,53;280,97;11627,22;86,45;2,42;3577,34
248300543;2021-05-17-2021-05-23;[00-65);64;325024,53;274,97;11554,83;84,60;2,38;3555,06
248300543;2021-05-18-2021-05-24;[00-65);64;325024,53;213,97;9444,59;65,83;2,27;2905,81
248300543;2021-05-19-2021-05-25;[00-65);64;325024,53;222,72;9354,70;68,52;2,38;2878,15
248300543;2021-05-20-2021-05-26;[00-65);64;325024,53;199,29;9306,16;61,31;2,14;2863,22
248300543;2021-05-21-2021-05-27;[00-65);64;325024,53;204,86;9295,78;63,03;2,20;2860,02
248300543;2021-05-22-2021-05-28;[00-65);64;325024,53;207,00;9229,75;63,69;2,24;2839,71
248300543;2021-05-23-2021-05-29;[00-65);64;325024,53;207,00;9292,41;63,69;2,23;2858,99
248300543;2021-05-24-2021-05-30;[00-65);64;325024,53;201,00;9286,54;61,84;2,16;2857,18
248300543;2021-05-25-2021-05-31;[00-65);64;325024,53;235,47;10462,13;72,45;2,25;3218,87
248300543;2021-05-26-2021-06-01;[00-65);64;325024,53;195,47;9930,39;60,14;1,97;3055,28
248300543;2021-05-27-2021-06-02;[00-65);64;325024,53;192,47;9568,86;59,22;2,01;2944,04
248300543;2021-05-28-2021-06-03;[00-65);64;325024,53;180,47;9366,96;55,53;1,93;2881,92
248300543;2021-05-29-2021-06-04;[00-65);64;325024,53;165,33;9259,01;50,87;1,79;2848,71
248300543;2021-05-30-2021-06-05;[00-65);64;325024,53;156,73;9013,02;48,22;1,74;2773,03
248300543;2021-05-31-2021-06-06;[00-65);64;325024,53;153,73;8993,52;47,30;1,71;2767,03
248300543;2021-06-01-2021-06-07;[00-65);64;325024,53;143,08;9005,68;44,02;1,59;2770,77
248300543;2021-06-02-2021-06-08;[00-65);64;325024,53;139,52;8727,98;42,93;1,60;2685,33
248300543;2021-06-03-2021-06-09;[00-65);64;325024,53;128,92;8648,94;39,66;1,49;2661,01
248300543;2021-06-04-2021-06-10;[00-65);64;325024,53;114,92;8803,93;35,36;1,31;2708,70
248300543;2021-06-05-2021-06-11;[00-65);64;325024,53;118,50;8669,78;36,46;1,37;2667,42
248300543;2021-06-06-2021-06-12;[00-65);64;325024,53;120,53;8715,50;37,08;1,38;2681,49
248300543;2021-06-07-2021-06-13;[00-65);64;325024,53;120,53;8754,07;37,08;1,38;2693,36
248300543;2021-06-08-2021-06-14;[00-65);64;325024,53;102,14;8765,11;31,42;1,17;2696,75
248300543;2021-06-09-2021-06-15;[00-65);64;325024,53;94,69;8771,85;29,13;1,08;2698,83
248300543;2021-06-10-2021-06-16;[00-65);64;325024,53;82,74;9057,78;25,46;0,91;2786,80
248300543;2021-06-11-2021-06-17;[00-65);64;325024,53;81,13;9416,90;24,96;0,86;2897,29
248300543;2021-06-12-2021-06-18;[00-65);64;325024,53;66,50;10054,59;20,46;0,66;3093,49
248300543;2021-06-13-2021-06-19;[00-65);64;325024,53;60,07;10405,03;18,48;0,58;3201,31
248300543;2021-06-14-2021-06-20;[00-65);64;325024,53;60,07;10414,79;18,48;0,58;3204,31
248300543;2021-06-15-2021-06-21;[00-65);64;325024,53;51,04;10242,78;15,70;0,50;3151,39
248300543;2021-06-16-2021-06-22;[00-65);64;325024,53;45,04;10217,27;13,86;0,44;3143,54
248300543;2021-06-17-2021-06-23;[00-65);64;325024,53;49,60;10077,04;15,26;0,49;3100,39
248300543;2021-06-18-2021-06-24;[00-65);64;325024,53;47,21;9458,66;14,52;0,50;2910,14
248300543;2021-06-19-2021-06-25;[00-65);64;325024,53;44,80;8822,42;13,78;0,51;2714,39
248300543;2021-06-20-2021-06-26;[00-65);64;325024,53;43,80;8687,89;13,48;0,50;2672,99
248300543;2021-06-21-2021-06-27;[00-65);64;325024,53;47,80;8607,17;14,71;0,56;2648,16
248300543;2021-06-22-2021-06-28;[00-65);64;325024,53;58,80;8722,50;18,09;0,67;2683,64
248300543;2021-06-23-2021-06-29;[00-65);64;325024,53;66,53;8826,55;20,47;0,75;2715,66
248300543;2021-06-24-2021-06-30;[00-65);64;325024,53;70,53;8987,94;21,70;0,78;2765,31
248300543;2021-06-25-2021-07-01;[00-65);64;325024,53;79,53;9272,21;24,47;0,86;2852,77
248300543;2021-06-26-2021-07-02;[00-65);64;325024,53;90,01;9473,84;27,69;0,95;2914,81
248300543;2021-06-27-2021-07-03;[00-65);64;325024,53;115,39;9671,28;35,50;1,19;2975,55
248300543;2021-06-28-2021-07-04;[00-65);64;325024,53;119,39;9740,80;36,73;1,23;2996,94
248300543;2021-06-29-2021-07-05;[00-65);64;325024,53;150,82;10206,85;46,40;1,48;3140,33
248300543;2021-06-30-2021-07-06;[00-65);64;325024,53;175,96;10428,36;54,14;1,69;3208,49
248300543;2021-07-01-2021-07-07;[00-65);64;325024,53;197,00;11017,13;60,61;1,79;3389,63
248300543;2021-07-02-2021-07-08;[00-65);64;325024,53;224,48;11420,89;69,06;1,97;3513,86
248300543;2021-07-03-2021-07-09;[00-65);64;325024,53;254,94;12335,75;78,44;2,07;3795,33
248300543;2021-07-04-2021-07-10;[00-65);64;325024,53;261,96;13240,55;80,60;1,98;4073,71
248300543;2021-07-05-2021-07-11;[00-65);64;325024,53;263,35;13560,91;81,02;1,94;4172,27
248300543;2021-07-06-2021-07-12;[00-65);64;325024,53;289,79;13832,00;89,16;2,10;4255,68
248300543;2021-07-07-2021-07-13;[00-65);64;325024,53;325,42;14870,80;100,12;2,19;4575,28
248300543;2021-07-08-2021-07-14;[00-65);64;325024,53;304,38;13734,71;93,65;2,22;4225,75
248300543;2021-07-09-2021-07-15;[00-65);64;325024,53;348,77;14736,95;107,30;2,37;4534,10
248300543;2021-07-10-2021-07-16;[00-65);64;325024,53;410,20;15581,10;126,21;2,63;4793,82
248300543;2021-07-11-2021-07-17;[00-65);64;325024,53;459,51;16460,23;141,38;2,79;5064,30
248300543;2021-07-12-2021-07-18;[00-65);64;325024,53;467,60;16736,37;143,87;2,79;5149,26
248300543;2021-07-13-2021-07-19;[00-65);64;325024,53;569,26;17331,45;175,14;3,28;5332,35
248300543;2021-07-14-2021-07-20;[00-65);64;325024,53;698,01;17441,72;214,76;4,00;5366,28
248300543;2021-07-15-2021-07-21;[00-65);64;325024,53;921,50;20299,45;283,52;4,54;6245,51
248300543;2021-07-16-2021-07-22;[00-65);64;325024,53;1054,76;20903,53;324,52;5,05;6431,37
248300543;2021-07-17-2021-07-23;[00-65);64;325024,53;1208,06;22788,24;371,68;5,30;7011,24
248300543;2021-07-18-2021-07-24;[00-65);64;325024,53;1350,90;24671,57;415,63;5,48;7590,68
248300543;2021-07-19-2021-07-25;[00-65);64;325024,53;1382,90;25200,88;425,47;5,49;7753,53
248300543;2021-07-20-2021-07-26;[00-65);64;325024,53;1622,76;26708,60;499,27;6,08;8217,41
248300543;2021-07-21-2021-07-27;[00-65);64;325024,53;1735,70;28167,23;534,02;6,16;8666,18
248300543;2021-07-22-2021-07-28;[00-65);64;325024,53;1849,35;29166,21;568,99;6,34;8973,54
248300543;2021-07-23-2021-07-29;[00-65);64;325024,53;1936,66;31085,64;595,85;6,23;9564,09
248300543;2021-07-24-2021-07-30;[00-65);64;325024,53;2012,73;32359,19;619,25;6,22;9955,92
248300543;2021-07-25-2021-07-31;[00-65);64;325024,53;2028,08;33386,77;623,98;6,07;10272,08
248300543;2021-07-26-2021-08-01;[00-65);64;325024,53;2017,08;33576,67;620,59;6,01;10330,50
248300543;2021-07-27-2021-08-02;[00-65);64;325024,53;2084,91;33871,36;641,46;6,16;10421,17
248300543;2021-07-28-2021-08-03;[00-65);64;325024,53;2131,26;34002,02;655,72;6,27;10461,37
248300543;2021-07-29-2021-08-04;[00-65);64;325024,53;2110,97;33826,63;649,48;6,24;10407,41
248300543;2021-07-30-2021-08-05;[00-65);64;325024,53;2148,02;33170,51;660,88;6,48;10205,54
248300543;2021-07-31-2021-08-06;[00-65);64;325024,53;2129,15;32837,27;655,07;6,48;10103,01
248300543;2021-08-01-2021-08-07;[00-65);64;325024,53;2143,21;32768,22;659,40;6,54;10081,77
248300543;2021-08-02-2021-08-08;[00-65);64;325024,53;2168,13;32904,36;667,07;6,59;10123,65
248300543;2021-08-03-2021-08-09;[00-65);64;325024,53;2148,20;34902,57;660,93;6,15;10738,44
248300543;2021-08-04-2021-08-10;[00-65);64;325024,53;2132,53;36873,11;656,11;5,78;11344,72
248300543;2021-08-05-2021-08-11;[00-65);64;325024,53;2123,79;38554,79;653,43;5,51;11862,12
248300543;2021-08-06-2021-08-12;[00-65);64;325024,53;2088,42;40147,61;642,54;5,20;12352,18
248300543;2021-08-07-2021-08-13;[00-65);64;325024,53;2105,81;41484,68;647,89;5,08;12763,55
248300543;2021-08-08-2021-08-14;[00-65);64;325024,53;2071,78;43606,29;637,42;4,75;13416,31
248300543;2021-08-09-2021-08-15;[00-65);64;325024,53;2066,21;43826,83;635,71;4,71;13484,16
248300543;2021-08-10-2021-08-16;[00-65);64;325024,53;2055,78;44511,48;632,50;4,62;13694,81
248300543;2021-08-11-2021-08-17;[00-65);64;325024,53;2032,56;45265,17;625,35;4,49;13926,69
248300543;2021-08-12-2021-08-18;[00-65);64;325024,53;1981,45;45712,09;609,63;4,33;14064,20
248300543;2021-08-13-2021-08-19;[00-65);64;325024,53;1955,94;46138,27;601,78;4,24;14195,32
248300543;2021-08-14-2021-08-20;[00-65);64;325024,53;1903,09;47022,48;585,52;4,05;14467,37
248300543;2021-08-15-2021-08-21;[00-65);64;325024,53;1877,61;46875,66;577,68;4,01;14422,19
248300543;2021-08-16-2021-08-22;[00-65);64;325024,53;1871,86;46750,92;575,91;4,00;14383,81
248300543;2021-08-17-2021-08-23;[00-65);64;325024,53;1837,21;46153,30;565,25;3,98;14199,94
248300543;2021-08-18-2021-08-24;[00-65);64;325024,53;1757,61;45027,65;540,76;3,90;13853,62
248300543;2021-08-19-2021-08-25;[00-65);64;325024,53;1709,15;44417,21;525,85;3,85;13665,80
248300543;2021-08-20-2021-08-26;[00-65);64;325024,53;1655,09;43680,21;509,22;3,79;13439,05
248300543;2021-08-21-2021-08-27;[00-65);64;325024,53;1574,10;43262,79;484,30;3,64;13310,62
248300543;2021-08-22-2021-08-28;[00-65);64;325024,53;1536,70;43434,70;472,80;3,54;13363,51
248300543;2021-08-23-2021-08-29;[00-65);64;325024,53;1528,01;43516,45;470,12;3,51;13388,67
248300543;2021-08-24-2021-08-30;[00-65);64;325024,53;1366,07;42726,96;420,30;3,20;13145,77
248300543;2021-08-25-2021-08-31;[00-65);64;325024,53;1289,11;42154,32;396,62;3,06;12969,58
248300543;2021-08-26-2021-09-01;[00-65);64;325024,53;1202,80;40879,10;370,06;2,94;12577,24
